https://www.bdovore.com/Album?id_tome=3081,Autour des cités obscures,,,Science-Fiction,"Schuiten, François",Mosquito,
https://www.bdovore.com/Album?id_tome=363364,Roméo et Juliette,3.5,1,"Contes, légendes et mythes","Bruneau, Clotilde",Glénat,"Vérone, 1330. Ennemis jurés, les Cappelletti et les Montecchi se cherchent indéfiniment querelle. Le gouverneur de la ville rêve de mettre fin à cette inimitié, en vain. Si la paix doit un jour apaiser les deux familles, elle viendra d’un mariage… Car Roméo Montecchi aime une Cappelletti, Juliette ! Au péril de leur vie, les deux amants décident de s’unir en secret devant le Frère Lorenzo di Reggio. Hélas, suite à un nouveau bain de sang dans les rues de Vérone, Roméo est condamné à l’exil. Juliette, inconsolable, sera promise à un autre homme… Dans leur tentative de sceller la paix et de voir leur amour triompher, les jeunes gens vont écrire leur histoire pour l’éternité. source: éditeur"
https://www.bdovore.com/Album?id_tome=211077,Legenderry : Green Hornet n°5,,,Comics,"Gregory, Daryl",Dynamite Entertainment,
https://www.bdovore.com/Album?id_tome=143237,"Les classiques du western, Album n°22",,,Western,,Aventures et voyages,"Regroupe : -Carabina Slim n°143, 144, 145"
https://www.bdovore.com/Album?id_tome=105449,"Marine hunter, Tome 5",,,Mangas - Shônen,"Otsuka, Shiro",Pika,"Guppi est enlevée par le général Whale ! Alors que Shark décide de le poursuivre, il est attaqué par les Seven Tritons, une unité spéciale de la Marine impériale formée pour vaincre Hammer Head. Heureusement, des renforts imprévus viennent prêter main-forte à Shark lors ce combat... Comment vont se terminer les aventures de Shark et Guppi ? source: éditeur"
https://www.bdovore.com/Album?id_tome=170877,Star Wars n°9,,,Comics Super-héros,"Wood, Brian",Dark Horse,
https://www.bdovore.com/Album?id_tome=372751,L'âge atomique,,,Adaptation,,PCI (Publications Classiques Internationales),
https://www.bdovore.com/Album?id_tome=329665,"Toni, Tome 1",3.5,1,Jeunesse,"Waechter, Philip",Rue de Sèvres,"Toni adore le foot. Et les chaussures que vante le célèbre joueur Renato, il les lui faut absolument ! Mais comment faire quand on n'a pas un centime ? Comme sa mère ne voit pas cela du même œil, Toni n’a d’autre choix que de prendre les choses en main. Il se démène dans tous les sens afin de réaliser son rêve : il distribue des prospectus, promène des chiens, joue de la musique dans la rue… source: éditeur"
https://www.bdovore.com/Album?id_tome=55504,La blanche morte / Le temps des chiens,,,Aventures Historiques,"Cothias, Patrick",France Loisirs,Deux albums en un.
https://www.bdovore.com/Album?id_tome=353351,Chaperlipopette !,,,Humour,"Tessier, Greg",Jungle,"Alors qu'il commence enfin à trouver sa place dans la famille de Mistinguette, Cartoon - notre adorable et désopilant chaton âgé de trois mois - doit faire face à une nouvelle épreuve : les premières visites chez le vétérinaire !Entre le stress provoqué par les trajets, la légendaire maladresse d'Antoine - le père de famille - ou encore les rocambolesques rencontres avec d'autres animaux, le matou ne sera pas au bout de ses peines.Ajouter à cela la présence d'un rugueux vétérinaire, le bien-nommé M. Bourrot, et notre petit héros n'aura plus qu'à bien s'accrocher ! source: éditeur"
